uid,age,sex,active_date,limited
49916,25,1,2016/3/30,6.153413856
25958,35,1,2016/6/16,5.97467729
20162,35,1,2016/5/13,5.292153929
23014,50,2,2016/6/26,5.97467729
45436,45,2,2016/3/11,5.292153929
66560,35,1,2016/2/13,5.292153929
30843,30,2,2016/1/29,5.292153929
46147,35,1,2016/3/30,6.153413856
73504,30,1,2016/4/17,6.292054527
56766,25,1,2015/12/21,5.722768363
29159,35,1,2016/2/16,5.97467729
42543,35,1,2016/1/29,6.292054527
15499,35,1,2016/2/3,6.153413856
74135,30,1,2016/5/6,5.292153929
42304,35,1,2016/1/28,5.722768363
38946,40,1,2016/5/10,6.153413856
21522,25,1,2015/12/24,5.722768363
9710,40,1,2016/1/29,5.292153929
16534,30,1,2016/4/16,5.97467729
37053,30,1,2016/2/16,5.722768363
64791,35,1,2015/12/21,6.292054527
79687,30,1,2016/4/24,6.153413856
1336,40,1,2016/2/24,5.292153929
79535,30,1,2016/3/17,5.722768363
58222,35,2,2015/12/4,6.292054527
23324,35,2,2016/4/15,5.97467729
90739,30,1,2016/4/20,6.153413856
15305,30,1,2016/4/28,5.97467729
79326,25,1,2016/1/28,6.153413856
71282,25,1,2016/6/4,6.292054527
50458,30,2,2016/2/12,5.97467729
37146,25,1,2016/4/20,5.292153929
3269,30,2,2016/2/23,5.722768363
51867,40,1,2015/12/24,5.97467729
1403,35,1,2016/3/21,6.292054527
4138,35,1,2016/6/21,6.292054527
16953,25,1,2016/5/26,5.292153929
13861,30,1,2016/6/16,6.292054527
76281,35,1,2016/2/24,6.292054527
50988,30,1,2015/12/17,6.153413856
71765,35,2,2016/3/16,6.292054527
13434,35,1,2016/3/13,5.722768363
10328,25,1,2016/4/19,6.153413856
63341,30,1,2016/2/1,5.292153929
59111,35,2,2016/3/21,5.722768363
58488,25,1,2016/5/4,5.292153929
33144,35,1,2016/2/26,6.292054527
45594,25,1,2016/3/13,5.292153929
14271,35,1,2016/4/20,6.292054527
55737,30,1,2016/4/16,6.292054527
90353,35,1,2016/2/21,6.292054527
39693,40,1,2016/3/30,6.292054527
47200,40,1,2016/5/31,5.97467729
52884,35,1,2016/1/28,5.292153929
44862,25,1,2016/5/1,5.722768363
2608,30,1,2016/6/2,6.292054527
69392,30,1,2016/1/24,6.292054527
30765,40,1,2016/2/16,5.97467729
5203,35,1,2016/3/18,5.97467729
52652,35,1,2016/3/7,5.722768363
85210,30,1,2016/4/17,5.292153929
32485,35,1,2016/6/16,6.292054527
53147,40,1,2016/5/8,5.97467729
7020,40,2,2016/3/17,5.292153929
13763,40,2,2016/6/7,6.292054527
51606,35,1,2016/1/28,6.153413856
2036,35,1,2016/2/8,5.722768363
56585,25,1,2016/5/29,5.292153929
25468,35,1,2016/3/29,5.97467729
10917,40,2,2016/3/22,5.292153929
15348,25,1,2015/12/30,5.722768363
6463,40,1,2016/1/28,5.97467729
42063,25,1,2016/4/21,5.722768363
38144,30,1,2015/12/2,5.97467729
33092,35,1,2016/2/9,6.153413856
90081,50,1,2016/4/15,6.153413856
11805,30,1,2016/3/18,5.722768363
39860,30,1,2016/6/11,5.292153929
5502,40,1,2016/4/22,6.292054527
30216,35,1,2016/3/29,6.153413856
78720,40,1,2015/12/20,6.153413856
69105,25,1,2015/12/30,5.97467729
11111,25,1,2016/2/9,5.97467729
31323,20,1,2016/6/8,5.292153929
54097,30,1,2016/5/3,5.97467729
41383,30,1,2016/3/26,5.97467729
47384,35,2,2016/3/29,5.292153929
47229,25,1,2016/3/22,5.722768363
67805,40,1,2016/5/31,6.153413856
28002,35,1,2016/4/17,6.292054527
32225,30,1,2016/6/16,6.292054527
89783,35,2,2016/3/31,5.722768363
86475,30,1,2016/5/25,6.153413856
60733,40,1,2016/5/31,6.292054527
57437,35,1,2016/3/29,5.722768363
40149,25,1,2015/12/20,5.722768363
80901,30,1,2015/12/28,5.722768363
12227,35,1,2016/3/29,5.292153929
53663,30,1,2016/1/28,6.153413856
71385,30,2,2016/5/24,5.722768363
10131,25,1,2016/6/16,6.153413856
72796,35,1,2016/4/22,6.292054527
25889,30,1,2016/6/27,5.292153929
4406,25,1,2015/12/20,5.97467729
90574,25,1,2015/12/17,5.722768363
41916,30,1,2016/6/1,6.292054527
39073,40,1,2015/12/20,6.292054527
56763,30,1,2016/6/25,6.153413856
59952,35,1,2016/3/15,5.292153929
51543,25,1,2016/4/15,6.292054527
66858,30,1,2016/4/22,5.292153929
77552,35,1,2016/4/22,5.722768363
60245,40,1,2016/1/11,5.722768363
74035,30,1,2016/6/17,6.153413856
84937,25,2,2016/5/20,6.292054527
59188,30,1,2016/1/28,6.292054527
53603,25,1,2016/5/21,5.97467729
51417,35,1,2016/2/26,5.97467729
22833,25,1,2016/4/4,5.292153929
37257,40,1,2016/6/18,6.153413856
84452,30,1,2016/3/31,5.292153929
87011,40,1,2016/6/26,5.722768363
1076,25,1,2016/1/31,5.97467729
65343,30,1,2016/2/16,6.292054527
64143,45,1,2015/12/18,6.153413856
80474,25,1,2016/5/2,5.97467729
43216,30,1,2016/4/21,5.97467729
89816,40,1,2016/3/29,5.292153929
85624,35,1,2016/6/17,6.292054527
76052,25,1,2016/5/6,5.292153929
67023,30,2,2016/4/6,5.722768363
35218,35,1,2016/3/23,5.292153929
80568,30,1,2016/6/2,6.292054527
81657,30,1,2016/4/25,5.292153929
32407,25,2,2016/5/21,5.292153929
14526,30,2,2016/4/14,6.292054527
51266,30,1,2016/1/6,5.292153929
25104,30,1,2016/5/30,5.722768363
36330,35,2,2016/1/28,6.292054527
48410,35,1,2016/6/3,5.722768363
29529,35,1,2016/1/2,6.292054527
10437,30,1,2016/6/16,6.292054527
37581,40,1,2016/5/3,5.97467729
78384,30,2,2016/3/23,5.722768363
41681,30,1,2016/3/24,5.97467729
49653,30,1,2016/4/22,5.97467729
80514,30,1,2016/5/30,6.153413856
20598,30,2,2016/1/28,6.153413856
22368,30,1,2016/1/3,6.292054527
62611,35,1,2015/12/9,6.292054527
15240,30,1,2016/2/6,6.153413856
39890,35,1,2016/2/25,6.292054527
83486,25,1,2016/4/15,6.153413856
74408,40,2,2016/6/29,6.292054527
69234,30,1,2015/12/27,5.97467729
14673,40,1,2016/2/20,6.292054527
43385,35,2,2016/6/28,6.292054527
82385,30,1,2016/5/3,6.292054527
64007,30,1,2016/6/22,5.292153929
33116,40,1,2016/5/6,6.292054527
8488,35,1,2016/3/20,6.292054527
39193,25,1,2016/3/29,5.292153929
7283,40,2,2016/3/6,6.292054527
31834,25,1,2016/5/26,5.97467729
12434,35,1,2016/4/25,5.97467729
67215,30,1,2016/2/16,5.97467729
11099,40,1,2015/12/23,5.97467729
86716,35,1,2016/1/15,6.153413856
44771,35,1,2016/4/25,6.153413856
78528,35,1,2016/2/6,6.292054527
39670,25,1,2016/2/8,6.292054527
16810,40,1,2016/3/22,5.292153929
36630,30,1,2016/2/15,6.153413856
75869,35,2,2016/2/1,5.97467729
62723,50,1,2016/1/27,5.97467729
32084,35,2,2016/2/29,5.97467729
57767,30,1,2016/6/21,6.292054527
20868,30,1,2016/3/29,5.292153929
42894,30,1,2016/2/1,5.722768363
75336,50,1,2015/12/16,6.292054527
33481,30,1,2016/4/13,5.292153929
62424,30,2,2016/6/7,5.97467729
35971,30,1,2016/6/30,5.97467729
28052,35,1,2016/3/21,5.292153929
69843,45,1,2016/4/20,6.292054527
39470,30,1,2015/12/29,5.292153929
26963,35,1,2016/1/17,6.292054527
23608,30,1,2016/1/4,5.97467729
71850,35,1,2016/3/30,5.722768363
72730,45,1,2016/6/15,6.292054527
30926,30,1,2016/2/16,5.292153929
83854,45,1,2016/6/27,6.292054527
1457,35,1,2016/2/7,5.722768363
52611,30,1,2016/1/1,5.722768363
64350,35,1,2016/5/14,6.153413856
60967,35,2,2015/12/4,6.153413856
20534,30,1,2016/3/27,6.153413856
38149,40,1,2015/12/20,6.292054527
56001,25,1,2016/4/16,5.722768363
63796,30,1,2016/3/16,5.722768363
76623,25,1,2016/4/23,5.97467729
38783,35,1,2016/1/28,6.292054527
82694,30,2,2016/3/4,5.97467729
4699,35,1,2016/2/16,6.292054527
15293,30,1,2015/12/4,6.292054527
27670,30,1,2016/1/27,5.97467729
4256,30,2,2016/1/28,5.97467729
89496,35,2,2016/2/19,6.292054527
70485,30,1,2015/12/7,5.292153929
36281,30,2,2016/5/13,5.292153929
10486,30,2,2016/3/17,5.292153929
59946,30,1,2016/4/20,5.97467729
41235,50,1,2016/5/21,5.292153929
17835,30,2,2016/1/13,6.153413856
41588,30,1,2015/12/26,6.292054527
47691,35,1,2015/12/2,6.153413856
56105,35,1,2015/12/17,5.722768363
27985,25,1,2016/2/16,5.722768363
38152,25,1,2015/12/31,5.292153929
63956,25,1,2016/2/1,5.292153929
24868,25,1,2016/4/17,6.292054527
56261,30,1,2016/6/20,6.292054527
69629,45,1,2016/1/5,5.97467729
46378,30,1,2015/12/30,5.97467729
65910,40,1,2016/1/6,6.292054527
85679,40,1,2015/12/17,6.292054527
23628,25,2,2016/1/27,5.292153929
51910,25,1,2016/4/26,5.722768363
17959,30,1,2016/6/1,5.292153929
68842,25,1,2016/5/9,5.97467729
81749,30,1,2016/3/17,5.292153929
85652,40,1,2015/12/3,5.97467729
31943,40,2,2016/5/19,5.292153929
32232,35,2,2016/1/28,5.97467729
7603,25,1,2016/3/20,5.722768363
82115,30,1,2016/3/17,5.97467729
22221,30,1,2016/4/20,6.292054527
47466,25,1,2016/4/20,5.97467729
86546,45,1,2016/1/5,6.292054527
57640,25,1,2016/6/16,6.292054527
55056,30,1,2016/2/18,5.97467729
31690,30,1,2016/1/28,5.292153929
20963,35,1,2016/1/28,5.292153929
12836,40,1,2016/5/20,5.722768363
73735,25,1,2016/5/2,5.97467729
37700,35,1,2015/12/17,6.292054527
40698,25,2,2016/5/28,5.292153929
23544,35,1,2016/5/2,6.292054527
48846,35,2,2016/5/20,5.292153929
60219,25,1,2015/12/17,5.722768363
73652,40,1,2016/2/25,5.722768363
16813,40,1,2016/6/10,6.153413856
33532,35,2,2016/5/1,5.97467729
33514,30,1,2016/5/3,6.292054527
37571,30,1,2016/5/6,6.292054527
68063,35,1,2016/4/24,5.97467729
30381,25,1,2016/4/26,5.292153929
18036,30,1,2016/4/19,5.722768363
67274,30,1,2016/6/8,5.292153929
58136,30,1,2016/2/29,5.722768363
8832,25,1,2016/3/23,5.292153929
10442,30,1,2016/6/18,5.722768363
46046,35,1,2016/6/1,5.97467729
54739,35,1,2016/5/30,6.292054527
79662,30,1,2016/6/28,5.292153929
88780,30,1,2016/2/16,5.97467729
14770,35,1,2016/4/12,5.292153929
58404,25,2,2016/6/13,5.292153929
17985,30,1,2016/4/13,6.292054527
8281,30,1,2016/6/12,5.722768363
32228,30,1,2016/2/17,5.97467729
67254,40,2,2016/4/22,5.97467729
14781,30,1,2016/5/9,5.292153929
37392,30,1,2016/4/14,5.722768363
70270,30,1,2016/5/2,6.292054527
65686,35,1,2016/2/11,5.722768363
75754,45,1,2015/12/3,6.153413856
90284,30,1,2015/12/30,5.97467729
82966,35,1,2016/2/3,5.722768363
32194,25,1,2016/4/15,5.292153929
74070,45,1,2016/3/22,6.153413856
5533,25,1,2016/1/15,5.722768363
49773,25,1,2016/4/20,5.292153929
33434,30,1,2016/5/3,5.97467729
32251,25,1,2016/3/11,5.292153929
45183,30,2,2016/2/9,6.292054527
86770,25,1,2016/4/12,5.292153929
18049,30,1,2016/6/18,6.292054527
22789,35,1,2016/1/26,5.722768363
49411,35,1,2016/6/18,6.153413856
4739,45,1,2015/12/30,5.722768363
64193,25,1,2016/3/10,5.292153929
35171,30,1,2016/4/21,6.292054527
18538,40,1,2015/12/3,6.292054527
78464,35,1,2016/2/16,5.722768363
66433,25,1,2016/6/7,6.292054527
86556,35,1,2016/2/25,6.292054527
71855,25,2,2016/1/17,5.97467729
77734,45,1,2016/4/24,5.97467729
89705,25,1,2016/4/15,6.292054527
8867,45,1,2016/2/3,6.292054527
28974,45,1,2016/6/13,5.97467729
66406,30,1,2016/5/23,5.722768363
61827,35,1,2016/6/18,6.153413856
20132,30,1,2015/12/17,6.153413856
9430,30,1,2016/6/3,5.722768363
34109,40,1,2015/12/17,6.292054527
55924,30,1,2016/4/14,5.97467729
23396,30,1,2016/2/18,6.292054527
63013,35,1,2016/4/6,5.722768363
45249,30,1,2016/1/28,5.97467729
56085,30,1,2016/6/18,5.97467729
28706,40,1,2016/6/14,5.97467729
75134,35,1,2016/5/4,6.292054527
4329,35,1,2015/12/2,6.292054527
66889,45,1,2016/1/3,5.97467729
87160,40,1,2016/2/4,5.292153929
80993,30,1,2016/4/23,5.97467729
11332,35,1,2016/5/21,6.292054527
32267,25,1,2016/5/18,5.292153929
19987,35,1,2016/4/22,6.292054527
68851,35,1,2016/1/29,6.153413856
67945,30,1,2015/12/18,5.97467729
3328,35,1,2016/5/27,5.722768363
86489,35,1,2016/6/18,6.292054527
34681,35,1,2016/4/15,6.292054527
59824,40,1,2016/1/3,5.97467729
55172,35,1,2016/2/11,5.722768363
25028,25,1,2016/3/29,5.722768363
57204,30,2,2016/4/14,6.153413856
62119,35,1,2016/6/2,6.292054527
17079,40,1,2016/3/30,5.292153929
58441,35,1,2016/6/23,6.153413856
84900,30,1,2016/4/15,6.292054527
82671,45,1,2016/5/25,5.97467729
169,25,1,2016/5/22,5.292153929
35158,40,1,2016/2/8,5.292153929
50333,30,2,2016/4/28,5.292153929
71464,35,2,2016/6/30,6.153413856
72186,35,1,2016/5/11,5.292153929
15858,30,1,2016/1/9,5.97467729
51424,30,1,2016/4/5,5.292153929
83227,30,1,2016/6/22,6.292054527
7029,35,1,2016/4/29,6.153413856
50251,30,2,2016/1/13,6.153413856
61067,30,1,2015/12/16,5.722768363
43881,30,1,2016/3/16,5.722768363
31967,40,2,2016/6/11,6.292054527
9243,35,2,2016/2/16,6.153413856
64734,35,1,2016/5/21,5.292153929
35946,35,1,2016/6/24,6.292054527
74022,35,1,2016/6/17,6.292054527
55579,40,1,2016/6/16,5.97467729
51040,25,1,2016/3/3,6.153413856
90177,30,1,2016/2/2,5.292153929
30336,35,1,2015/12/7,6.292054527
60467,35,1,2016/5/4,5.97467729
939,30,1,2016/3/16,5.292153929
40462,25,1,2016/1/29,5.97467729
44981,25,1,2016/3/15,5.292153929
23835,25,1,2016/5/29,5.292153929
31177,30,1,2016/5/28,5.292153929
18119,30,1,2016/6/20,5.97467729
80401,30,1,2015/12/17,6.292054527
2305,35,2,2016/2/16,5.722768363
77516,35,2,2015/12/30,6.292054527
27064,30,1,2016/2/21,5.97467729
70375,30,1,2016/5/24,5.292153929
19473,35,1,2016/3/24,6.292054527
66158,30,1,2016/2/16,6.153413856
89758,35,1,2016/2/7,5.292153929
30675,35,1,2016/4/20,6.292054527
36274,45,1,2016/4/20,5.292153929
9355,30,1,2016/6/2,6.292054527
89374,25,1,2016/3/20,5.292153929
29814,35,1,2016/2/16,5.292153929
44300,35,1,2015/12/17,5.97467729
60813,40,1,2016/6/25,5.722768363
75695,40,1,2016/2/22,6.292054527
5773,40,1,2016/1/28,5.722768363
23508,40,1,2016/2/4,5.97467729
64839,30,1,2015/12/31,6.153413856
55181,30,1,2016/3/28,6.153413856
24206,30,1,2016/4/17,6.292054527
64687,30,1,2016/1/30,5.722768363
85739,35,1,2016/4/20,5.97467729
71814,30,1,2016/6/23,5.292153929
2441,35,1,2016/3/29,5.292153929
83967,30,1,2016/2/16,5.292153929
71410,35,1,2016/2/1,5.722768363
75589,40,1,2016/6/26,6.292054527
12382,35,1,2015/12/6,6.153413856
51176,30,1,2016/3/23,5.97467729
87136,35,1,2016/1/28,6.292054527
74494,30,1,2016/2/1,5.97467729
1063,35,1,2016/2/2,6.153413856
17003,35,1,2016/4/23,5.97467729
56549,35,1,2016/1/29,5.722768363
62069,25,2,2016/6/15,5.722768363
58246,35,1,2016/3/29,6.153413856
1064,40,1,2016/3/18,6.292054527
67975,40,1,2016/2/6,5.292153929
15153,35,1,2016/3/15,6.153413856
25311,25,1,2016/6/25,6.292054527
13901,35,1,2016/6/23,6.292054527
36311,30,1,2016/5/6,5.97467729
63031,35,1,2016/1/28,6.292054527
48805,35,1,2016/4/29,6.292054527
61514,35,1,2016/1/22,5.722768363
89444,30,2,2016/6/16,6.292054527
43004,30,1,2016/1/6,6.292054527
62317,35,1,2016/5/21,6.292054527
26658,45,1,2016/5/23,6.292054527
77244,30,1,2016/3/15,5.292153929
8714,45,2,2016/3/18,5.97467729
10384,30,1,2016/4/12,5.292153929
20531,35,2,2016/5/17,5.722768363
83183,35,1,2016/1/27,5.97467729
58273,40,1,2016/1/29,5.97467729
68043,30,1,2016/4/26,6.292054527
33444,40,1,2016/4/15,5.97467729
31696,35,2,2016/4/5,5.292153929
42186,35,1,2016/1/27,5.292153929
74524,30,1,2016/2/8,6.292054527
63721,25,1,2015/12/5,6.292054527
55623,35,1,2016/6/11,6.292054527
77113,35,1,2016/3/22,6.153413856
83337,30,1,2016/3/26,5.722768363
24799,30,1,2016/2/16,6.153413856
75993,35,1,2016/3/25,6.292054527
23332,40,1,2016/3/16,6.153413856
70316,30,1,2016/6/20,6.153413856
12265,35,1,2016/2/4,6.292054527
19869,30,2,2016/3/8,5.97467729
61268,35,2,2016/4/20,5.292153929
73330,30,1,2016/6/16,6.292054527
67903,30,1,2016/5/12,5.97467729
34136,50,1,2016/4/19,5.97467729
58252,40,1,2016/6/16,6.153413856
49716,35,2,2016/2/13,5.97467729
61848,30,1,2016/6/5,5.97467729
24445,35,1,2015/12/18,6.292054527
87419,35,1,2016/1/28,5.292153929
60959,30,1,2016/6/8,5.97467729
65180,30,1,2015/12/3,5.722768363
52510,25,1,2016/3/16,5.722768363
81073,35,2,2016/2/25,5.97467729
36018,25,2,2016/1/28,5.292153929
11075,30,2,2016/3/12,5.292153929
77485,30,1,2016/1/3,5.722768363
76832,50,1,2016/2/24,6.153413856
32949,30,2,2016/3/29,6.292054527
67600,25,2,2016/1/19,5.722768363
3783,35,1,2015/12/17,5.97467729
77557,35,1,2016/1/2,5.97467729
17538,30,1,2016/3/13,5.97467729
80390,35,1,2016/5/3,6.292054527
25336,30,1,2016/3/10,5.292153929
44736,35,1,2016/2/21,5.97467729
53000,35,1,2015/12/17,5.97467729
79734,35,1,2016/2/5,5.97467729
35936,30,1,2016/5/21,6.292054527
17356,35,1,2016/1/28,5.292153929
538,40,1,2016/1/3,5.292153929
85650,30,1,2016/3/29,5.97467729
45042,25,2,2016/6/1,5.292153929
15364,25,1,2016/6/15,5.722768363
77767,30,1,2015/12/2,5.292153929
83423,25,1,2016/3/10,6.153413856
54128,35,2,2016/5/16,5.722768363
55643,40,2,2016/6/16,5.292153929
78951,25,1,2016/5/25,5.292153929
21250,25,2,2016/4/25,5.722768363
18533,35,1,2016/3/14,5.292153929
88740,35,1,2015/12/4,6.292054527
57283,40,1,2016/3/12,5.722768363
73626,40,1,2016/4/22,5.722768363
32405,30,2,2016/6/25,6.153413856
64631,25,1,2016/3/28,5.292153929
6331,35,1,2016/6/2,6.292054527
33337,35,2,2016/2/16,5.292153929
83298,25,1,2016/6/5,5.292153929
24575,40,2,2015/12/20,6.292054527
51230,30,1,2016/6/19,6.153413856
72835,30,1,2016/6/22,5.97467729
32380,40,1,2016/1/16,5.722768363
41324,25,1,2016/6/15,6.292054527
72131,35,2,2016/3/10,6.153413856
929,25,1,2016/3/14,5.292153929
1482,25,1,2016/6/4,5.292153929
73736,25,1,2016/5/9,5.292153929
1270,30,1,2016/4/14,5.97467729
34506,40,1,2016/6/8,6.292054527
78818,25,1,2016/2/25,5.97467729
39662,40,1,2015/12/17,6.292054527
22522,30,2,2016/6/18,6.292054527
79270,40,1,2016/4/15,6.292054527
53673,35,1,2015/12/31,6.292054527
31409,30,1,2016/3/18,5.292153929
66231,35,1,2016/5/9,6.153413856
4986,35,1,2016/6/15,6.153413856
57362,30,1,2016/6/15,6.292054527
71684,30,2,2015/12/31,6.292054527
69596,35,1,2016/5/15,5.97467729
7681,25,2,2016/6/18,5.97467729
87531,25,1,2016/6/7,5.292153929
25286,30,1,2016/1/13,6.292054527
48288,35,2,2016/2/3,5.97467729
81447,40,2,2016/3/15,6.153413856
31813,30,1,2016/5/29,5.722768363
62083,40,1,2016/6/21,5.292153929
80758,35,1,2016/3/31,5.292153929
52056,25,1,2015/12/29,6.292054527
20109,40,1,2016/3/2,5.292153929
64980,35,1,2015/12/17,5.722768363
86901,35,1,2016/4/17,6.153413856
9965,30,1,2016/6/19,5.97467729
28736,35,1,2015/12/3,5.97467729
52828,30,1,2016/6/24,5.292153929
30343,30,1,2015/12/31,5.722768363
11422,30,1,2016/6/9,6.153413856
29075,35,1,2016/5/31,6.292054527
30702,25,1,2016/2/4,5.722768363
72845,25,2,2016/6/3,5.292153929
78815,25,1,2015/12/2,6.292054527
87143,25,1,2016/2/6,5.722768363
81334,30,1,2016/4/13,5.722768363
18566,30,1,2015/12/31,6.292054527
75540,30,1,2016/4/20,6.292054527
80787,30,1,2016/5/31,6.292054527
16324,25,1,2016/5/31,6.292054527
89564,25,1,2016/1/28,5.292153929
89404,30,1,2016/3/21,5.292153929
2975,25,1,2016/6/14,5.292153929
27246,40,1,2016/2/15,6.292054527
33690,25,1,2016/6/8,5.97467729
87828,25,1,2016/1/2,5.97467729
47028,35,1,2015/12/28,6.292054527
23808,30,2,2016/4/19,6.292054527
45057,25,1,2016/1/13,5.722768363
41119,30,1,2016/4/25,6.292054527
64213,25,1,2016/6/24,5.292153929
77334,25,2,2016/2/22,5.97467729
44356,45,1,2016/5/14,5.97467729
19692,30,1,2016/2/16,5.292153929
3782,30,1,2016/2/2,5.97467729
40096,35,1,2015/12/3,5.722768363
73068,45,1,2015/12/19,6.292054527
23783,35,2,2016/6/22,5.292153929
69005,30,1,2016/1/30,5.722768363
22901,35,1,2016/4/14,6.292054527
54281,30,1,2016/4/19,5.97467729
63137,45,1,2016/1/20,6.292054527
89873,40,1,2016/1/16,6.292054527
84121,45,1,2015/12/17,6.292054527
56722,35,1,2016/4/13,5.97467729
18474,30,1,2016/6/2,6.153413856
5062,35,2,2016/2/1,5.97467729
15565,35,2,2016/2/4,5.722768363
87187,35,1,2016/6/24,5.97467729
37080,40,1,2016/1/28,6.153413856
29888,35,1,2015/12/31,5.97467729
81471,30,1,2016/1/28,5.292153929
87993,30,1,2016/2/19,5.97467729
37461,30,1,2016/2/23,5.722768363
39837,25,1,2016/2/25,6.153413856
14669,35,1,2016/2/16,6.292054527
17177,30,1,2016/5/14,5.97467729
88907,35,1,2016/3/31,6.153413856
75457,25,1,2016/6/11,5.292153929
19255,30,1,2016/6/22,6.292054527
873,35,1,2015/12/17,6.292054527
2927,35,1,2015/12/28,6.292054527
9925,35,1,2016/3/14,5.292153929
76245,30,2,2016/2/18,5.722768363
79240,30,1,2016/1/17,6.153413856
15291,30,1,2016/2/5,6.292054527
9097,25,1,2016/5/30,5.97467729
3608,30,1,2016/5/31,5.292153929
8278,35,1,2016/4/18,5.97467729
18397,35,1,2016/6/9,6.292054527
70185,40,1,2016/3/17,5.292153929
81757,30,1,2015/12/21,6.292054527
8328,40,1,2016/3/30,5.722768363
19247,45,1,2016/6/18,5.97467729
67230,35,1,2015/12/17,6.292054527
5417,30,2,2015/12/17,6.292054527
75868,40,1,2016/3/26,5.722768363
29559,35,1,2015/12/17,5.97467729
30117,30,1,2016/2/18,5.292153929
66976,25,1,2016/3/29,6.153413856
15075,25,1,2016/1/11,5.722768363
74865,35,1,2016/3/23,5.722768363
90908,35,1,2016/4/15,5.722768363
60292,30,1,2016/3/29,5.292153929
16855,30,2,2016/2/5,5.722768363
85638,25,1,2015/12/29,6.292054527
59033,30,1,2016/5/7,5.97467729
14001,25,1,2016/4/26,6.292054527
24342,25,1,2016/1/3,5.97467729
70453,35,1,2016/4/16,6.292054527
45758,25,1,2016/4/1,6.153413856
8745,45,1,2016/5/2,5.722768363
22980,35,2,2016/6/16,5.292153929
88377,40,1,2016/6/18,6.292054527
85205,35,1,2016/4/20,6.292054527
26225,35,2,2016/5/26,5.97467729
84188,35,1,2016/6/4,6.292054527
7142,35,1,2016/6/1,6.153413856
83115,35,1,2016/5/11,5.722768363
77000,30,1,2016/1/18,5.722768363
33692,35,2,2016/5/18,5.722768363
82814,25,1,2016/6/16,6.153413856
30986,45,1,2016/1/28,5.292153929
13670,35,1,2016/5/26,5.292153929
68376,30,1,2016/1/28,6.153413856
73971,45,1,2016/4/24,5.722768363
22840,35,1,2016/4/29,6.153413856
1404,30,2,2016/6/14,6.292054527
50566,35,1,2016/2/3,5.97467729
75561,45,2,2015/12/17,5.97467729
7543,40,1,2016/4/26,6.153413856
6864,45,1,2016/6/24,5.722768363
54653,30,1,2016/5/27,5.722768363
10929,30,1,2016/1/27,6.153413856
82606,35,1,2016/2/5,6.292054527
76548,50,1,2016/1/28,6.292054527
42035,40,1,2016/2/19,6.153413856
80569,30,1,2016/6/16,6.292054527
23465,35,1,2016/2/16,5.292153929
68608,30,1,2015/12/30,5.292153929
7715,35,1,2015/12/23,5.97467729
34759,25,1,2016/2/16,6.292054527
41867,35,1,2015/12/17,6.292054527
29617,35,1,2016/1/1,5.722768363
31013,40,1,2016/6/16,6.292054527
26389,30,2,2015/12/29,5.97467729
26260,30,1,2015/12/29,6.292054527
41558,30,1,2016/4/17,6.153413856
12544,35,1,2016/1/8,5.722768363
38111,25,1,2016/4/26,6.153413856
49281,30,2,2016/6/29,5.722768363
16415,35,2,2016/2/5,5.722768363
49136,30,1,2016/5/10,5.292153929
79298,35,1,2016/1/28,6.153413856
44398,35,2,2016/4/19,5.292153929
32067,50,1,2016/2/26,5.722768363
61411,40,2,2016/1/22,6.292054527
7017,40,1,2016/2/16,6.292054527
46938,30,1,2016/1/28,6.292054527
2855,30,1,2016/4/21,6.292054527
21984,25,2,2015/12/7,6.292054527
59578,30,1,2016/4/15,6.292054527
6545,30,1,2016/6/16,5.722768363
7030,30,1,2016/5/18,5.292153929
79898,35,1,2016/1/14,6.292054527
72019,40,1,2016/3/26,5.97467729
6542,35,1,2016/4/30,6.292054527
78415,25,1,2016/1/15,5.292153929
54596,30,1,2016/4/15,5.722768363
81446,30,1,2016/2/16,6.292054527
21261,50,1,2015/12/31,6.292054527
29986,35,1,2016/2/16,5.722768363
77490,30,1,2015/12/29,5.97467729
79074,30,2,2016/6/28,5.722768363
27968,30,2,2016/6/21,6.292054527
53388,35,1,2016/2/25,6.153413856
51768,35,1,2015/12/8,6.292054527
73449,25,1,2016/5/4,5.97467729
27219,35,1,2016/1/13,6.292054527
49740,35,1,2016/6/17,6.292054527
23978,30,2,2016/3/3,6.292054527
16555,30,2,2016/1/31,5.722768363
45784,30,1,2015/12/2,6.292054527
76481,30,1,2016/1/13,5.292153929
21166,40,2,2016/1/31,6.292054527
80313,35,1,2016/4/20,6.292054527
59471,30,1,2016/2/8,6.292054527
77080,50,1,2016/6/22,5.97467729
67947,30,1,2016/5/1,5.292153929
27839,35,1,2015/12/31,5.97467729
35561,35,1,2015/12/30,6.153413856
36041,40,1,2016/5/7,6.292054527
35750,35,1,2016/4/11,5.722768363
88850,30,2,2015/12/25,5.97467729
33578,30,1,2016/4/20,5.97467729
8486,40,1,2016/6/17,6.292054527
72338,40,2,2016/5/31,5.722768363
40577,40,1,2016/4/20,6.292054527
85613,35,1,2016/3/29,6.292054527
31556,30,2,2015/12/30,5.722768363
79586,35,1,2015/12/2,6.292054527
40224,30,1,2016/5/1,5.722768363
777,30,1,2016/5/11,6.292054527
55611,35,2,2016/5/17,6.292054527
56472,25,1,2016/5/7,5.292153929
7064,25,2,2016/5/17,5.292153929
26200,35,1,2016/1/7,5.722768363
8685,30,1,2016/4/22,6.292054527
