uid,buy_time,price,qty,cate_id,discount
77812,2016/11/24,0.006182488,1,26,0
1818,2016/11/21,1.760374428,1,23,0
13101,2016/11/21,1.484221771,2,15,0.856675541
68322,2016/11/21,2.172502297,3,15,1.430676558
65865,2016/11/22,2.125586817,1,14,1.682606195
18762,2016/11/23,2.024369199,1,1,1.501091629
34839,2016/11/24,0.006182488,26900,26,0
40163,2016/11/24,2.866920117,1,26,0
26650,2016/11/23,5.543959311,1,22,4.544373396
63992,2016/11/22,1.191050986,1,25,0
29212,2016/11/23,2.920572661,1,33,0
53670,2016/11/23,3.43315694,2,25,3.019571222
80319,2016/11/23,1.630798288,5,1,2.295900932
70892,2016/11/23,2.189220837,1,1,1.722706232
11132,2016/11/23,3.705380181,1,9,2.867535604
72136,2016/11/23,2.593692641,2,1,2.282639043
48045,2016/11/23,2.861353116,1,22,2.133656215
84792,2016/11/23,2.602236725,1,20,2.15338279
6497,2016/11/22,2.442980622,1,13,2.024369199
45503,2016/11/23,3.288915207,1,25,2.584059348
2226,2016/11/23,1.102839903,1,22,0.682606195
76848,2016/11/23,4.722706232,1,22,3.117411239
83677,2016/11/22,1.639738513,5,22,2.15338279
71511,2016/11/22,2.41812391,1,25,1.722706232
74109,2016/11/23,3.476189629,1,33,2.639738513
60310,2016/11/23,1.113282753,1,1,0.861353116
46269,2016/11/22,2.226565505,1,22,0
10057,2016/11/23,5.351249219,1,22,4.071302059
19258,2016/11/23,2.673425793,1,1,1.974635869
60178,2016/11/23,2.639738513,1,36,1.489896102
56977,2016/11/23,3.292029674,2,36,3.354067069
37765,2016/11/24,3.423175442,1,35,2.070415071
83297,2016/11/22,2.752281141,1,20,2.406605528
86528,2016/11/23,2.045513071,1,11,0.861353116
16345,2016/11/23,2.131648669,1,1,0
44669,2016/11/22,4.621727544,1,36,4.227255494
27968,2016/11/23,3.822907766,1,33,0
55596,2016/11/22,3.50330673,2,1,3.554229543
3806,2016/11/24,3.722706232,1,22,2.867535604
48955,2016/11/23,1.484221771,1,35,0
33941,2016/11/24,3.564332773,1,11,0
77712,2016/11/24,1.488765374,1,26,0
39295,2016/11/23,2.052404102,1,14,0
1784,2016/11/23,2.861353116,1,22,0
9621,2016/11/23,3.478495142,1,22,0
76664,2016/11/23,1.756708724,1,33,0
85250,2016/11/23,1.718810703,1,1,0
70834,2016/11/23,4.690835917,1,33,0
54437,2016/11/24,3.722706232,1,23,0
23041,2016/11/23,1.678450093,1,22,0
58735,2016/11/23,3.065961038,1,25,0
84598,2016/11/24,2.866920117,1,26,0
37232,2016/11/23,1.760374428,3,22,0
11478,2016/11/22,1.995009331,2,1,1.942765553
5130,2016/11/24,2.866304018,1,26,0
55717,2016/11/23,3.844984684,1,23,3.387800001
12921,2016/11/23,2.690835917,1,19,1.722706232
59434,2016/11/22,2.639738513,1,20,0.876695499
55711,2016/11/23,2.554229543,1,11,0
33199,2016/11/23,2.189220837,1,1,0.861353116
1219,2016/11/24,2.866920117,1,26,0
52792,2016/11/23,5.137651952,1,33,0
6724,2016/11/23,2.292029674,2,12,2.295128608
42538,2016/11/23,3.522895092,1,25,2.802754596
973,2016/11/23,3.322344708,1,25,2.554229543
89565,2016/11/23,3.862594545,1,21,0
64886,2016/11/23,3.95357165,1,22,2.867535604
58968,2016/11/23,2.430676558,1,22,0.430676558
18396,2016/11/24,2.113282753,1,33,1.86445205
981,2016/11/23,2.290474392,1,20,1.861353116
57736,2016/11/24,0.934535831,1,1,0
51908,2016/11/24,1.718810703,1,1,1
1450,2016/11/23,3.15338279,1,10,2.867535604
64758,2016/11/23,2.292029674,1,33,1.682606195
25552,2016/11/23,3.292029674,1,22,2.554229543
85038,2016/11/23,2.404016629,1,6,0
84446,2016/11/23,2.258522111,1,1,1.430676558
82031,2016/11/23,2.258522111,1,20,1.760374428
34731,2016/11/23,2.441761122,4,1,3.172502297
40597,2016/11/23,1.760374428,2,20,1.243589445
52789,2016/11/23,2.717245627,3,20,3.007411638
1514,2016/11/24,2.123552985,1,20,1.722706232
71688,2016/11/24,1.398806242,1,26,0
23017,2016/11/23,1.484221771,1,6,0.682606195
56553,2016/11/24,1.430676558,1,22,0
41184,2016/11/23,3.974635869,1,22,2.867535604
6926,2016/11/23,2.305854755,1,33,0.398806242
47471,2016/11/23,1.588894664,1,22,0
13941,2016/11/24,4.835988985,1,33,0
17967,2016/11/24,2.866920117,1,26,0
18149,2016/11/23,1.756708724,2,1,1.365212389
68464,2016/11/23,3.378868652,1,22,2.307372057
8393,2016/11/24,1.882727924,1,14,1.489896102
89178,2016/11/24,2.442371172,1,26,0
16613,2016/11/24,2.313404482,1,14,1.974635869
71622,2016/11/24,1.517515535,1,1,0
54528,2016/11/24,1.89166815,1,26,0
27172,2016/11/24,0.006182488,2,26,0
725,2016/11/24,2.866304018,1,26,0
75930,2016/11/24,1.543959311,1,21,0
6844,2016/11/24,2.866304018,1,26,0
13673,2016/11/3,1.489896102,1,9,0
8057,2016/11/6,2.113282753,1,33,1.442980622
34316,2016/11/16,3.212602335,1,20,0
54019,2016/11/18,2.41812391,1,33,2.137651952
75559,2016/11/15,4.405312427,1,18,4.351813812
52825,2016/11/19,2.047588417,1,1,0
85194,2016/11/20,2.024369199,1,33,0
34316,2016/11/17,4.400112941,1,18,3.824228351
35968,2016/11/20,0.430676558,1,26,0
24348,2016/11/16,2.292029674,4,13,2.612522414
24432,2016/11/16,2.802754596,1,1,2.393551793
4124,2016/11/20,2.554229543,1,1,1.543959311
32385,2016/11/17,1.113282753,1,33,0
8960,2016/11/17,3.974635869,1,3,3.550141799
82895,2016/11/21,1.430676558,2,33,0
10479,2016/11/19,0.430676558,5,26,0
12799,2016/11/21,2.861353116,1,36,0
53227,2016/8/17,1.760374428,1,1,0
53227,2016/8/17,1.172502297,1,1,0.543959311
55256,2016/8/17,2.861353116,1,38,0
66205,2016/8/17,2.045513071,1,1,0
1248,2016/8/17,2.788946585,1,22,0
24963,2016/8/17,1.792427462,1,40,0
44981,2016/8/17,1.89166815,2,23,0
40615,2016/8/17,1.209061955,1,22,0
4626,2016/8/17,2.937291201,1,14,0
78265,2016/8/17,2.774824729,1,36,0
79087,2016/8/17,1.945484747,1,6,0
11936,2016/8/17,3.351249219,1,10,0
65168,2016/8/17,2.031497403,1,14,0
25198,2016/8/17,2.920572661,2,15,0
37318,2016/8/17,4.79061984,1,38,0
90186,2016/8/17,2.043198972,1,1,0
90188,2016/8/17,1.771243538,2,44,0
18708,2016/8/17,2.430676558,1,15,0
18708,2016/8/17,2.378868652,1,15,0
18986,2016/8/17,3.019571222,2,3,0
17758,2016/8/17,1.890483526,1,26,0
13140,2016/8/17,4.80954521,1,33,0
14280,2016/8/17,4.501091629,2,36,0
14280,2016/8/17,3.187385282,1,10,0
14266,2016/8/17,2.647676186,1,1,0
36800,2016/8/17,2.867535604,1,21,0
71325,2016/8/17,1.972041565,1,14,0
20719,2016/8/17,2.969436383,2,10,0
77954,2016/8/17,3.070415071,2,25,0
50372,2016/8/17,0.059219544,1,36,0
46657,2016/8/17,3.478495142,1,36,0
7813,2016/8/17,1.484221771,1,1,0
24753,2016/8/17,2.543959311,1,33,0
41021,2016/8/17,1.89166815,1,11,0
63318,2016/8/17,3.15338279,1,12,2.133656215
80151,2016/8/17,2,1,40,0
47756,2016/8/17,1.63528448,2,6,0
23194,2016/8/17,1.569323442,1,1,0
48785,2016/8/17,1.8294828,1,40,0
38115,2016/8/17,4.885722315,1,33,0
82447,2016/8/17,5.052404102,1,33,0
78526,2016/8/17,1.424431933,1,1,0.682606195
33686,2016/8/17,2.974635869,1,22,0
68029,2016/8/17,3.374803196,1,14,0
36872,2016/8/17,1.888702345,1,6,0
26784,2016/8/17,2.402718123,1,1,2.070415071
79301,2016/8/17,2.092218534,1,13,0
65272,2016/8/17,1.722706232,1,22,0
81228,2016/8/17,1.392231208,1,1,0
69274,2016/8/17,1.489896102,1,22,0
21399,2016/8/17,2.29974822,1,25,0
5223,2016/8/17,3.847531142,1,10,0
39042,2016/8/17,1.392231208,1,1,0
7444,2016/8/17,1.059219544,1,1,0
67831,2016/8/17,5.444343626,1,33,0
23832,2016/8/17,0.861353116,1,9,0
3443,2016/8/17,3.402718123,1,10,0
89611,2016/8/17,2.866920117,1,26,0
15621,2016/8/17,3.457430923,1,1,0
34666,2016/8/17,3.4526514,1,10,0
41174,2016/8/17,2.378868652,1,33,1.89166815
89418,2016/8/17,1.593692641,5,22,0
50976,2016/8/17,2.920572661,1,21,0
878,2016/8/17,2.647676186,1,22,0
19796,2016/8/17,3.339848258,1,25,0
40928,2016/8/17,1.351249219,1,1,0
79470,2016/8/17,2.920572661,2,1,0
70590,2016/8/17,2.861353116,1,33,0
32299,2016/8/17,1.489896102,1,38,0
33517,2016/8/17,2.920572661,2,25,0
20296,2016/8/17,2.113282753,1,11,0
84865,2016/8/17,3.690835917,1,22,0
49498,2016/8/17,4.088780988,1,36,0
55213,2016/8/17,2.639738513,1,1,0
88302,2016/8/17,3.024369199,1,10,0
89392,2016/8/17,2.430676558,2,25,2.339848258
44106,2016/8/17,2.442980622,1,9,0
35488,2016/8/17,1.484221771,2,22,0
35488,2016/8/17,1.489896102,1,22,0
31953,2016/8/17,3.004950902,1,13,0
952,2016/8/17,1.706975394,1,36,0
72567,2016/8/17,2.323822318,1,14,0
87453,2016/8/17,1.888702345,1,9,0
2877,2016/8/17,3.187385282,1,38,2.024369199
37536,2016/8/17,2.068192046,1,1,0
27537,2016/8/17,2.292029674,1,44,0
44891,2016/8/17,2.304333738,1,36,0
85520,2016/8/17,1.593692641,1,22,1.251929636
51220,2016/8/17,1.888702345,1,44,0
43399,2016/8/17,1.488765374,1,26,0
64595,2016/8/17,3.543959311,3,36,3.546026983
60010,2016/8/17,1.533516461,2,6,0
60010,2016/8/17,2.068192046,1,6,0
85356,2016/8/17,2.920572661,1,44,2.115350425
7001,2016/8/17,2.979278493,1,33,0
85237,2016/8/17,2.630798288,1,44,0
31667,2016/8/17,1.517515535,1,1,0
84173,2016/8/17,2.861353116,8,44,0
84173,2016/8/17,2.722706232,2,40,0
31782,2016/8/17,2.369340876,1,14,0
20308,2016/8/17,3.117411239,1,21,0
84494,2016/8/17,0.741825739,1,44,0
72003,2016/8/17,0.859797834,1,33,0
81290,2016/8/17,1.722706232,1,1,0
3913,2016/8/17,2.241907888,1,44,0
75905,2016/8/17,2.149487261,1,1,0
67203,2016/8/17,3.4526514,1,6,0
24047,2016/8/17,3.856362447,1,26,0
81172,2016/8/17,2.630798288,1,14,0
34873,2016/8/17,1.538759825,1,44,0
72781,2016/8/17,2.914898329,2,3,0
6772,2016/8/17,1.579186108,40,14,0
54642,2016/8/17,1.143597786,1,1,0
83949,2016/8/17,2.788946585,1,44,0
51742,2016/8/17,1.888702345,1,33,0
75222,2016/8/17,2.714890596,1,33,0
44522,2016/8/17,1.113282753,1,33,0
10511,2016/8/17,1.449042475,10,1,1.682606195
50104,2016/8/17,3.543959311,1,21,0
39042,2016/8/17,2.440539224,1,1,1.888702345
59990,2016/8/17,3.541884735,2,36,0
44923,2016/8/17,2.131648669,1,1,0
29423,2016/8/17,2.131648669,5,44,0
34335,2016/8/17,1.484221771,1,1,0
34335,2016/8/17,1.276298836,2,1,0
72754,2016/8/17,1.756708724,2,1,0
82127,2016/8/17,2.476189629,1,12,1.292029674
85187,2016/8/17,1.888702345,1,9,0
52348,2016/8/17,1.861353116,2,12,0
81736,2016/8/17,6.087538801,1,22,0
53574,2016/8/17,1.351249219,1,44,0.682606195
26115,2016/8/17,3.22310402,1,10,0
22386,2016/8/17,4.292029674,1,33,0
78526,2016/8/17,1.484221771,1,44,0
78526,2016/8/17,2.090072297,1,1,0
15364,2016/8/17,1.974635869,1,14,0
42040,2016/8/17,2.430676558,1,14,0
74342,2016/8/10,2.861353116,1,12,1.89166815
11501,2016/8/17,2.497754102,1,14,0
39428,2016/8/17,1.674266003,1,1,0
8489,2016/8/17,2.903391798,5,17,0
29759,2016/8/17,2.866920117,1,12,0
57229,2016/8/17,2.861353116,1,33,0
57229,2016/8/17,1.89166815,1,33,0
41089,2016/8/17,2.038544756,1,14,0
23073,2016/8/17,2.043198972,2,1,0
44972,2016/8/17,2.533516461,1,14,0
51650,2016/8/17,1.888702345,1,40,0
72257,2016/8/17,2.430676558,1,12,1.86445205
54132,2016/8/17,1.489896102,1,22,1.113282753
37963,2016/8/17,3.205501287,1,25,0
70626,2016/8/17,2.447834826,1,1,0
80448,2016/8/17,1.358270027,1,44,0
80448,2016/8/17,1.997509676,1,44,0
18237,2016/8/17,1,2,1,0
63368,2016/8/17,2.795888947,1,25,0
55044,2016/8/17,2.639738513,1,1,0
12826,2016/8/17,2.131648669,1,1,0
46064,2016/8/17,2.639738513,1,12,0
2596,2016/8/17,1.63528448,1,1,0
2596,2016/8/17,1.63528448,1,1,0
58859,2016/8/17,4.218924622,1,33,0
69399,2016/8/17,2.630798288,1,19,0
8145,2016/8/17,2.855108491,1,33,0
6200,2016/8/17,2.441761122,1,11,0
68968,2016/8/17,1.593692641,1,6,0
46106,2016/8/17,1.8294828,1,14,0
84613,2016/8/17,2.070415071,1,15,0
33257,2016/8/17,1.484221771,1,35,0
76550,2016/8/17,3.070415071,1,25,0
16514,2016/8/17,4.292029674,1,26,0
44953,2016/8/17,2.163016083,1,14,0
44953,2016/8/17,2.874266034,1,14,0
75358,2016/8/17,0.006182488,4650,26,0
34086,2016/8/17,1.63528448,1,44,0
27292,2016/8/17,1.113282753,2,6,0
35175,2016/8/17,4.522251999,1,26,0
28147,2016/8/17,0.430676558,2,26,0
47898,2016/8/17,2.068192046,1,1,0
32170,2016/8/17,2.937291201,1,44,0
63353,2016/8/17,4.292029674,1,22,0
31070,2016/8/17,2.070415071,1,22,0
53935,2016/8/17,2.378868652,1,44,0
89222,2016/8/17,0.430676558,1,1,0
55045,2016/8/17,1.484221771,1,1,0
39915,2016/8/17,1.722706232,1,22,0
43227,2016/8/17,2.305854755,1,1,0
90104,2016/8/17,2.440539224,1,1,0
90104,2016/8/17,2.304333738,1,1,0
89205,2016/8/17,1.995009331,1,1,0
89205,2016/8/17,2.260159359,4,1,0
60950,2016/8/17,1.753021266,3,1,0
10115,2016/8/17,3.074837403,1,1,0
45545,2016/8/17,2.612522414,1,10,0
23857,2016/8/17,2.630798288,1,33,0
19806,2016/8/17,2.131648669,1,33,0
69381,2016/8/17,5.326943279,1,11,0
75184,2016/8/17,1.888702345,2,44,0
36627,2016/8/17,1.092218534,1,1,0
21160,2016/8/17,1.858238649,1,1,0
48777,2016/8/17,2.867535604,1,22,0
77954,2016/8/17,2.133656215,1,11,0
79965,2016/8/17,2.639738513,1,1,0
6683,2016/8/17,1.89166815,1,26,0
47890,2016/8/17,0.569323442,1,22,0
20313,2016/8/17,2.292029674,1,36,1.795888947
14378,2016/8/17,1.284214037,1,22,0
730,2016/8/17,2.021974842,1,22,0
90716,2016/8/17,2.305854755,8,1,0
81228,2016/8/17,1.888702345,1,1,0
29887,2016/8/17,1.63528448,1,1,0
3774,2016/8/17,2.861353116,1,21,0
90572,2016/8/17,1.718810703,2,1,0
12366,2016/8/17,1.678450093,1,1,1.209061955
13067,2016/8/17,2.226565505,1,44,0
47977,2016/8/17,5.769891652,1,22,0
7444,2016/8/17,0.778385397,1,1,0
56020,2016/8/17,5.033855413,1,33,0
67169,2016/8/17,2.113282753,1,33,0
54811,2016/8/17,2.402718123,2,1,0
23832,2016/8/17,1.365212389,1,9,0
21399,2016/8/17,2.29974822,1,25,0
78278,2016/8/17,1.969436383,1,44,0
74562,2016/8/17,2.290474392,2,44,2.243589445
8010,2016/8/17,2.722706232,1,1,0
21374,2016/8/17,1.543959311,1,33,0
29259,2016/8/17,2.226565505,1,6,0
34184,2016/8/17,2.553210126,3,1,0
75900,2016/8/17,3.348418531,1,6,0
46229,2016/8/17,2.543959311,2,1,1.989978252
42935,2016/8/17,1.903391798,2,1,0
32090,2016/8/17,1.722706232,1,15,0
36434,2016/8/17,1.489896102,1,14,0
5236,2016/8/17,2.722706232,1,44,0
53959,2016/8/17,2.021974842,1,44,0
53959,2016/8/17,1.484221771,1,44,0
25769,2016/8/17,1.942765553,1,1,0
25769,2016/8/17,1.674266003,1,1,0
55650,2016/8/17,4.455045757,1,36,0
15891,2016/8/17,1.092218534,3,1,0
17479,2016/8/17,2.795888947,2,33,0
3254,2016/8/17,2.639738513,1,6,0
7418,2016/8/17,2.378868652,8,6,0
85814,2016/8/17,3.87365718,1,10,2.867535604
73063,2016/8/17,1.760374428,1,22,0
37489,2016/8/17,1.678450093,16,1,0
66205,2016/8/17,2.045513071,1,1,0
36392,2016/8/17,2.795888947,1,44,0
22242,2016/8/17,1.974635869,1,22,0
75779,2016/8/17,3.973599447,1,2,2.867535604
35235,2016/8/17,2.442371172,1,26,0
72914,2016/8/17,2.861353116,1,26,0
13836,2016/8/17,1.113282753,1,25,0
83950,2016/8/17,3.655513731,1,44,0
41892,2016/8/17,2.920572661,1,25,0
72516,2016/8/17,3.455045757,1,12,0
76352,2016/8/17,1.987447352,1,14,0
85520,2016/8/17,2.639738513,1,22,2.307372057
85520,2016/8/17,2.276298836,2,22,2.015948268
85520,2016/8/17,1.767641586,1,14,1.235135778
56917,2016/8/17,2.969436383,1,12,0
42383,2016/8/17,1.489896102,1,38,0
67572,2016/8/17,0.682606195,1,22,0
41444,2016/8/17,2.243589445,1,25,0
77812,2016/8/17,1.888702345,1,44,0
90830,2016/8/26,2.305854755,1,44,0
59107,2016/8/26,3.722706232,1,22,0
86662,2016/8/26,1.888702345,1,1,0
90813,2016/8/26,2.501091629,1,22,0
83851,2016/8/26,2.969436383,1,9,0.682606195
52726,2016/8/26,1.678450093,2,35,0
16211,2016/8/3,1.489896102,1,10,0
88508,2016/8/3,2.009862666,1,14,1.593692641
16854,2016/8/5,0.430676558,4,25,0
71417,2016/8/4,3.344433776,1,14,3.022454452
68995,2016/8/4,1.588894664,2,1,0
40683,2016/8/6,1.89166815,1,44,1.430676558
23612,2016/8/4,2.867535604,4,22,0
12410,2016/8/4,3.024369199,1,10,2.209061955
13820,2016/8/5,2.861353116,1,10,2.307372057
55098,2016/8/8,2.430676558,1,36,0
16360,2016/8/5,2.441761122,1,10,0
22799,2016/8/5,3.319378903,1,12,2.9091717
71213,2016/8/8,2.226565505,1,1,1.760374428
65596,2016/8/5,3.292029674,1,12,4.189587299
4745,2016/8/6,3.405312427,1,19,3.157254049
26484,2016/8/5,5.373551108,1,38,4.340997814
26998,2016/8/8,2.722706232,2,44,3.070415071
52411,2016/8/6,1.861353116,1,33,0
64818,2016/8/9,3.288915207,1,10,3.070415071
6799,2016/8/6,2.331158117,1,1,1.989978252
65497,2016/8/6,3.430676558,2,36,3.24008668
82429,2016/8/9,1.888702345,1,44,1.8294828
76132,2016/8/8,2.795888947,1,44,2.002480382
16854,2016/8/9,0.430676558,5,25,0
21832,2016/8/9,1.89166815,1,44,1.598453852
27639,2016/8/9,3.164924948,3,25,3.260159359
41262,2016/8/9,3.974635869,1,33,3.117411239
64560,2016/8/7,0.430676558,1,33,0
8028,2016/8/9,5.195566627,1,11,0
77975,2016/8/8,3.541884735,1,44,2.442980622
61460,2016/8/10,3.113282753,1,23,2.113282753
70921,2016/8/8,3.070415071,1,10,2.639738513
20588,2016/8/10,3.15338279,1,13,0
32110,2016/8/9,2.484221771,1,44,1.665812336
15894,2016/8/7,4.64009346,1,36,0
45921,2016/8/10,1.191050986,1,1,0
57969,2016/8/10,2.795888947,1,33,0
58419,2016/8/10,2.95357165,2,15,3.059987266
31778,2016/8/10,1.63528448,3,1,1.543959311
63488,2016/8/10,2.920572661,1,1,1.974635869
59228,2016/8/10,1.674266003,1,1,0
39611,2016/8/9,2.021974842,1,25,0
56037,2016/8/10,3.292029674,1,11,2.442980622
11756,2016/8/10,1.484221771,1,11,0
46220,2016/8/10,1.753021266,1,1,0
90680,2016/8/3,1.113282753,2,44,0
34332,2016/8/10,1.630798288,1,1,0
11238,2016/8/10,3.15338279,1,25,2.307372057
35573,2016/8/10,2.512088995,1,25,1.923390511
81537,2016/8/10,1.20012173,3,44,1.430676558
7253,2016/8/9,0.430676558,10,26,0
71394,2016/8/8,2.861353116,1,22,0
47232,2016/8/8,3.226565505,1,44,2.861974141
38726,2016/8/10,2.090072297,1,1,1.365212389
9588,2016/8/10,1.722706232,1,44,0
3972,2016/8/9,2.920572661,2,44,2.867535604
33453,2016/8/9,2.639738513,1,36,0
3546,2016/8/10,2.240221768,1,1,1.191050986
14472,2016/8/7,1.972041565,4,1,0
66219,2016/8/8,2.305854755,2,1,2.307372057
46129,2016/8/8,1.855108491,1,23,0.974635869
74176,2016/8/10,1.718810703,3,6,1.359664719
26464,2016/8/11,1.8294828,1,33,0.861353116
76504,2016/8/9,2.647676186,2,22,2.533516461
25369,2016/8/9,1.702979657,5,44,1.974635869
31299,2016/8/11,3.39749679,8,19,4.616589482
56916,2016/8/9,0.430676558,1,26,0
62270,2016/8/8,2.307372057,1,25,2.307372057
68280,2016/8/10,2.183697824,1,14,0
50184,2016/8/10,2.172502297,1,22,0
74205,2016/8/11,2.402718123,1,25,1.722706232
9297,2016/8/8,2.024369199,2,44,2.024369199
2959,2016/8/9,2.045513071,1,1,0
22380,2016/8/10,2.974635869,1,33,0
71472,2016/8/11,1.484221771,1,14,0
52694,2016/8/9,1.630798288,1,1,0
83554,2016/8/8,1.89166815,2,19,1
45618,2016/8/10,2.292029674,2,13,2.307372057
18518,2016/8/10,2.543959311,2,25,2.554229543
47083,2016/8/3,2.974635869,20,22,4.154158974
84819,2016/8/9,2.133656215,1,44,1.974635869
32988,2016/8/10,2.543959311,1,44,0
66865,2016/8/9,1.424431933,1,1,0
46862,2016/8/8,2.113282753,1,10,0
5181,2016/8/11,2.441761122,1,26,0
28077,2016/8/9,2.639738513,2,6,0
6677,2016/8/10,3.22310402,1,21,2.378868652
62391,2016/8/9,3.22310402,1,25,2.885722315
47092,2016/8/8,2.543959311,1,12,2.431917987
86817,2016/8/8,1.722706232,1,1,1.012304064
55610,2016/8/10,1.888702345,3,1,1.430676558
55610,2016/8/10,1.753021266,1,1,0.430676558
42628,2016/8/10,1.251929636,1,1,0
42628,2016/8/10,1.888702345,2,1,0.113282753
24637,2016/8/9,2.639738513,1,22,2.366591601
13740,2016/8/9,2.209061955,7,35,2.981842817
14251,2016/8/10,1.584059348,1,15,0
41483,2016/8/10,1.722706232,1,14,0
16620,2016/8/10,1.20012173,1,22,0
83934,2016/8/11,2.611594355,1,1,1.948192094
35391,2016/8/10,2.276298836,2,33,2.176256598
62903,2016/8/9,2.861353116,1,25,2.431917987
63732,2016/8/10,3.351249219,1,44,2.920572661
84819,2016/8/9,2.113282753,1,33,0.861353116
41891,2016/8/9,0.430676558,10,26,0
34316,2016/8/9,1.284214037,1,14,0
29098,2016/8/10,1.760374428,1,22,1.209061955
46224,2016/8/10,2.521822901,1,44,2.260159359
64274,2016/8/10,2.024369199,1,1,0
84417,2016/8/9,2.543959311,1,12,1.489896102
82287,2016/8/9,2.392231208,13,36,2.663766226
10430,2016/8/9,2.151438079,1,14,1.209061955
2955,2016/8/10,2.305854755,4,33,2.730424778
36358,2016/8/10,1,6,1,1.113282753
88810,2016/8/10,2.113282753,6,13,2.612522414
19790,2016/8/4,2.113282753,1,18,0
45196,2016/8/10,3.15338279,1,25,2.554229543
30979,2016/8/9,1.718810703,8,44,0
89889,2016/8/9,2.133656215,1,1,1.894619865
10482,2016/8/10,3.862594545,1,21,0
88662,2016/8/10,2.512088995,1,44,2.070415071
73462,2016/8/10,5.566813155,1,36,4.650997438
48561,2016/8/10,2.187385282,20,1,3.689198669
2337,2016/8/10,1.861353116,1,15,0
76682,2016/8/11,5.517645192,1,33,3.546026983
17253,2016/8/10,3.543959311,1,21,2.682606195
24781,2016/8/10,3.292029674,1,12,3.028750853
14250,2016/8/10,2.466881066,1,44,2
8816,2016/8/10,2.024369199,1,1,0
16509,2016/8/4,1.89166815,1,19,0
2019,2016/8/10,2.855108491,1,36,1.430676558
16233,2016/8/10,1.888702345,1,1,0.682606195
45575,2016/8/11,2.132452466,1,26,0
19362,2016/8/10,1.722706232,1,33,0
88327,2016/8/10,2.969436383,1,44,2.715676598
11861,2016/8/10,4.285157121,1,22,0
58746,2016/8/10,2.920572661,1,19,0
81537,2016/8/10,1.460991592,2,44,1.430676558
14880,2016/8/11,1.917741973,1,44,0
1131,2016/8/10,1.588894664,1,1,0.682606195
49867,2016/8/10,2.276298836,1,44,1.8294828
669,2016/8/10,3.763291499,1,23,3.253584324
11074,2016/8/10,2.714890596,1,15,2.447351109
6190,2016/8/9,4.15338279,1,22,0
42082,2016/8/10,1.778385397,1,1,0
68711,2016/8/10,2.276298836,1,33,0
60398,2016/8/3,2.795888947,1,33,2.307372057
3232,2016/8/10,2.292029674,2,44,2.276298836
55741,2016/8/11,4.070415071,1,21,2.867535604
32052,2016/8/10,1.995009331,1,1,0
21425,2016/8/10,3.024369199,1,40,0
38304,2016/8/10,2.630798288,1,1,1.832744409
38304,2016/8/10,2.42693732,2,1,2.301280489
45410,2016/8/10,2.207284172,1,1,0
26118,2016/8/10,1.639738513,1,1,0.430676558
50913,2016/8/10,2.639738513,1,36,1.543959311
59926,2016/8/11,2.102839903,1,26,0
1026,2016/8/10,3.260159359,1,22,2.024369199
30858,2016/8/10,1.888702345,2,44,1.89166815
10477,2016/8/10,3.570316783,2,3,3.763291499
59181,2016/8/10,2.639738513,1,22,0
5270,2016/8/10,2.647676186,4,44,2.978764355
58929,2016/8/10,5.517645192,1,33,0
77796,2016/8/10,2.722706232,1,44,2.243589445
1026,2016/8/10,2.226565505,1,22,0
42267,2016/8/10,2.430676558,1,33,0
20310,2016/8/10,1.698958058,1,1,0
9390,2016/8/10,2.489896102,1,44,2.113282753
34462,2016/8/10,1.89166815,2,44,0
29786,2016/8/10,3.34271817,1,3,2.848800468
62435,2016/8/11,1.209061955,1,1,0
60334,2016/8/11,3.070415071,1,21,1.489896102
60812,2016/8/10,3.478495142,1,11,0
52251,2016/8/10,1.861353116,1,11,1.430676558
50203,2016/8/11,3.070415071,1,38,2.307372057
16808,2016/8/10,1.41812391,1,44,1
28077,2016/8/11,1.484221771,1,1,1.424431933
64006,2016/8/10,1.20012173,6,44,1.795888947
20645,2016/8/10,3.498868604,1,25,2.674266003
58757,2016/8/11,2.292029674,1,35,0
27173,2016/8/10,2.647676186,1,44,2.276298836
28376,2016/8/5,2.855108491,1,44,0
60869,2016/8/11,1.484221771,1,1,0
10717,2016/8/11,2.441761122,1,26,0
18670,2016/8/11,2.209061955,2,1,2.191050986
5417,2016/8/11,3.096488894,1,44,2.666662897
41263,2016/8/10,3.109126651,2,1,2.855108491
83436,2016/8/11,3.722706232,3,22,4.236835738
26011,2016/8/11,1.718810703,1,1,1.036204508
5250,2016/8/11,2.442371172,1,26,0
70616,2016/8/11,2.690835917,1,19,2.047818584
39334,2016/8/11,2.113282753,1,33,0
35463,2016/8/11,2.866304018,1,26,0
20431,2016/8/11,2.436859046,1,26,0
15594,2016/8/11,1.070415071,1,1,0
63061,2016/8/11,3.861353116,1,26,0
62338,2016/8/11,1.753021266,1,1,1.113282753
31949,2016/8/11,3.288915207,1,26,0
64045,2016/8/11,2.866920117,1,26,0
14880,2016/8/11,0.987447352,1,44,0
44031,2016/8/11,1.890483526,1,26,0
46460,2016/8/11,2.866304018,1,26,0
69371,2016/8/6,0.430676558,5,26,0
37402,2016/8/5,0.430676558,2,26,0
61393,2016/8/7,2.861353116,1,38,1.89166815
33302,2016/8/4,2,1,14,1.603178855
2582,2016/8/6,2.861353116,1,12,2.747075432
16977,2016/8/5,3.288915207,1,25,3.020052691
